"ID","Name","LogoUrl","Abbreviation","Province","ProvinceID","Municipality","MunicipalityID"
"1493","TSOGANG CIVIC MOVEMENT","TSOGANGNW371.jpg","TSOGANG","North West","8","NW393 - Mamusa","8816"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW393 - Mamusa","8816"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","North West","8","NW393 - Mamusa","8816"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","North West","8","NW393 - Mamusa","8816"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","North West","8","NW394 - Greater Taung","8817"
"1693","ACTIVE AFRICAN CHRISTIANS UNITED MOVEMENT","AACUM.jpg","AACUM","North West","8","NW394 - Greater Taung","8817"
"1979","ACTIVE CITIZENRY TAUNG ASSOCIATION","ACTA.jpg","ACTA","North West","8","NW394 - Greater Taung","8817"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","North West","8","NW394 - Greater Taung","8817"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","North West","8","NW394 - Greater Taung","8817"
"1775","AFRICAN MOVEMENT CONGRESS","AMC.ROY..jpg","AMC.ROY.","North West","8","NW394 - Greater Taung","8817"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","North West","8","NW394 - Greater Taung","8817"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","North West","8","NW394 - Greater Taung","8817"
"2024","ALLIANCE FOR SOCIAL EQUITY","ASE.jpg","ASE","North West","8","NW394 - Greater Taung","8817"
"1484","AZANIAN INDEPENDENT COMMUNITY MOVEMENT","AICMNW373.jpg","AICM","North West","8","NW394 - Greater Taung","8817"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","North West","8","NW394 - Greater Taung","8817"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","North West","8","NW394 - Greater Taung","8817"
"0","INDEPENDENTS","","IND","North West","8","NW394 - Greater Taung","8817"
"1802","LABOUR PARTY OF SOUTH AFRICA","LABOUR.jpg","LABOUR","North West","8","NW394 - Greater Taung","8817"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","North West","8","NW394 - Greater Taung","8817"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","North West","8","NW394 - Greater Taung","8817"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","North West","8","NW394 - Greater Taung","8817"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW394 - Greater Taung","8817"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","North West","8","NW394 - Greater Taung","8817"
"2","UNITED CHRISTIAN DEMOCRATIC PARTY","UCDP.jpg","UCDP","North West","8","NW394 - Greater Taung","8817"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","North West","8","NW394 - Greater Taung","8817"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","North West","8","NW396 - Lekwa-Teemane","8819"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","North West","8","NW396 - Lekwa-Teemane","8819"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","North West","8","NW396 - Lekwa-Teemane","8819"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","North West","8","NW396 - Lekwa-Teemane","8819"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","North West","8","NW396 - Lekwa-Teemane","8819"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","North West","8","NW396 - Lekwa-Teemane","8819"
"2176","LEKWATEEMANENG DEVELOPMENT PARTY","LTDP.jpg","LTDP","North West","8","NW396 - Lekwa-Teemane","8819"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","North West","8","NW396 - Lekwa-Teemane","8819"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","North West","8","NW396 - Lekwa-Teemane","8819"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW396 - Lekwa-Teemane","8819"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","North West","8","NW396 - Lekwa-Teemane","8819"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","North West","8","NW396 - Lekwa-Teemane","8819"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","North West","8","NW403 - Matlosana","8823"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","North West","8","NW403 - Matlosana","8823"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","North West","8","NW403 - Matlosana","8823"
"1775","AFRICAN MOVEMENT CONGRESS","AMC.ROY..jpg","AMC.ROY.","North West","8","NW403 - Matlosana","8823"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","North West","8","NW403 - Matlosana","8823"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","North West","8","NW403 - Matlosana","8823"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","North West","8","NW403 - Matlosana","8823"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","North West","8","NW403 - Matlosana","8823"
"1795","AMALGAMATED CONCERNED RESIDENTS ASSOCIATION","ACRA.jpg","ACRA","North West","8","NW403 - Matlosana","8823"
"1851","AZANIAN GROUND FORCES","AGF.jpg","AGF","North West","8","NW403 - Matlosana","8823"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","North West","8","NW403 - Matlosana","8823"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","North West","8","NW403 - Matlosana","8823"
"326","INDEPENDENT RATEPAYERS ASSOCIATION OF SA","IRASA.jpg","IRASA","North West","8","NW403 - Matlosana","8823"
"0","INDEPENDENTS","","IND","North West","8","NW403 - Matlosana","8823"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","North West","8","NW403 - Matlosana","8823"
"1802","LABOUR PARTY OF SOUTH AFRICA","LABOUR.jpg","LABOUR","North West","8","NW403 - Matlosana","8823"
"1971","MATLOSANA SERVICE DELIVERY MOVEMENT","MSDM.jpg","MSDM","North West","8","NW403 - Matlosana","8823"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","North West","8","NW403 - Matlosana","8823"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","North West","8","NW403 - Matlosana","8823"
"1377","PEOPLE'S FREEDOM PARTY","PFP.jpg","PFP","North West","8","NW403 - Matlosana","8823"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","North West","8","NW403 - Matlosana","8823"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW403 - Matlosana","8823"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","North West","8","NW403 - Matlosana","8823"
"2","UNITED CHRISTIAN DEMOCRATIC PARTY","UCDP.jpg","UCDP","North West","8","NW403 - Matlosana","8823"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","North West","8","NW403 - Matlosana","8823"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","North West","8","NW404 - Maquassi Hills","8824"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","North West","8","NW404 - Maquassi Hills","8824"
"1924","AFRICAN SPEAR MOVEMENT","ASM.jpg","ASM","North West","8","NW404 - Maquassi Hills","8824"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","North West","8","NW404 - Maquassi Hills","8824"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","North West","8","NW404 - Maquassi Hills","8824"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","North West","8","NW404 - Maquassi Hills","8824"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","North West","8","NW404 - Maquassi Hills","8824"
"0","INDEPENDENTS","","IND","North West","8","NW404 - Maquassi Hills","8824"
"1971","MATLOSANA SERVICE DELIVERY MOVEMENT","MSDM.jpg","MSDM","North West","8","NW404 - Maquassi Hills","8824"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","North West","8","NW404 - Maquassi Hills","8824"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","North West","8","NW404 - Maquassi Hills","8824"
"1377","PEOPLE'S FREEDOM PARTY","PFP.jpg","PFP","North West","8","NW404 - Maquassi Hills","8824"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","North West","8","NW404 - Maquassi Hills","8824"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW404 - Maquassi Hills","8824"
"2","UNITED CHRISTIAN DEMOCRATIC PARTY","UCDP.jpg","UCDP","North West","8","NW404 - Maquassi Hills","8824"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","North West","8","NW404 - Maquassi Hills","8824"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","North West","8","NW397 - Kagisano-Molopo","8825"
"1693","ACTIVE AFRICAN CHRISTIANS UNITED MOVEMENT","AACUM.jpg","AACUM","North West","8","NW397 - Kagisano-Molopo","8825"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","North West","8","NW397 - Kagisano-Molopo","8825"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","North West","8","NW397 - Kagisano-Molopo","8825"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","North West","8","NW397 - Kagisano-Molopo","8825"
"1924","AFRICAN SPEAR MOVEMENT","ASM.jpg","ASM","North West","8","NW397 - Kagisano-Molopo","8825"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","North West","8","NW397 - Kagisano-Molopo","8825"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","North West","8","NW397 - Kagisano-Molopo","8825"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","North West","8","NW397 - Kagisano-Molopo","8825"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","North West","8","NW397 - Kagisano-Molopo","8825"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","North West","8","NW397 - Kagisano-Molopo","8825"
"1963","REFORM ALLIANCE OF SOUTH AFRICA","RASA.jpg","RASA","North West","8","NW397 - Kagisano-Molopo","8825"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","North West","8","NW397 - Kagisano-Molopo","8825"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW397 - Kagisano-Molopo","8825"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","North West","8","NW397 - Kagisano-Molopo","8825"
"2","UNITED CHRISTIAN DEMOCRATIC PARTY","UCDP.jpg","UCDP","North West","8","NW397 - Kagisano-Molopo","8825"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","North West","8","NW405 - JB Marks","8826"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","North West","8","NW405 - JB Marks","8826"
"1740","AFRICAN CONGRESS FOR TRANSFORMATION","ACT.jpg","ACT","North West","8","NW405 - JB Marks","8826"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","North West","8","NW405 - JB Marks","8826"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","North West","8","NW405 - JB Marks","8826"
"1749","ALL CITIZENS PARTY","ACP.jpg","ACP","North West","8","NW405 - JB Marks","8826"
"2028","BAAGI","NO_ABBR2028.jpg","NO_ABBR","North West","8","NW405 - JB Marks","8826"
"1711","BUILD ONE SOUTH AFRICA","BOSA.jpg","BOSA","North West","8","NW405 - JB Marks","8826"
"2079","CONCERNED POTCHEFSTROOM RESIDENTS","CPR.jpg","CPR","North West","8","NW405 - JB Marks","8826"
"1559","DEFENDERS OF THE PEOPLE","DOPLIM355.jpg","DOP","North West","8","NW405 - JB Marks","8826"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","North West","8","NW405 - JB Marks","8826"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","North West","8","NW405 - JB Marks","8826"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","North West","8","NW405 - JB Marks","8826"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","North West","8","NW405 - JB Marks","8826"
"1377","PEOPLE'S FREEDOM PARTY","PFP.jpg","PFP","North West","8","NW405 - JB Marks","8826"
"2090","SOLIDARITY ACTION COMMITTEE COLLECTIVE","SACC.jpg","SACC","North West","8","NW405 - JB Marks","8826"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","North West","8","NW405 - JB Marks","8826"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","North West","8","NW405 - JB Marks","8826"
"1707","UNITED AFRICANS TRANSFORMATION","UAT.jpg","UAT","North West","8","NW405 - JB Marks","8826"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","North West","8","NW405 - JB Marks","8826"
"2069","ABORIGINAL GORILLA FIGHTERS","ABGF.jpg","ABGF","Western Cape","9","CPT - City of Cape Town","9006"
"1511","ACTIONSA","ACTIONSA.jpg","ACTIONSA","Western Cape","9","CPT - City of Cape Town","9006"
"1523","AFRICA RESTORATION ALLIANCE","ARA.jpg","ARA","Western Cape","9","CPT - City of Cape Town","9006"
"1047","AFRICAN ALLIANCE CONGRESS","AAC.jpg","AAC","Western Cape","9","CPT - City of Cape Town","9006"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Western Cape","9","CPT - City of Cape Town","9006"
"330","AFRICAN INDEPENDENT CONGRESS","AIC.jpg","AIC","Western Cape","9","CPT - City of Cape Town","9006"
"1775","AFRICAN MOVEMENT CONGRESS","AMC.ROY..jpg","AMC.ROY.","Western Cape","9","CPT - City of Cape Town","9006"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Western Cape","9","CPT - City of Cape Town","9006"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Western Cape","9","CPT - City of Cape Town","9006"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Western Cape","9","CPT - City of Cape Town","9006"
"447","AL JAMA-AH","ALJAMA.jpg","ALJAMA","Western Cape","9","CPT - City of Cape Town","9006"
"1782","ALL AFRICAN ALLIED CONGRESS","AAAC.jpg","AAAC","Western Cape","9","CPT - City of Cape Town","9006"
"2095","ALL NATIVES OF SOUTH AFRICA","ANOSA.jpg","ANOSA","Western Cape","9","CPT - City of Cape Town","9006"
"1754","ALLIANCE OF CITIZENS FOR CHANGE","A.C.C.jpg","A.C.C.","Western Cape","9","CPT - City of Cape Town","9006"
"3214","AVRIGHT POLITICAL MOVEMENT","AVR.jpg","AVR","Western Cape","9","CPT - City of Cape Town","9006"
"1074","AZANIA PEACEFUL REVOLUTION","AZANIA.jpg","AZANIA","Western Cape","9","CPT - City of Cape Town","9006"
"1711","BUILD ONE SOUTH AFRICA","BOSA.jpg","BOSA","Western Cape","9","CPT - City of Cape Town","9006"
"467","CAPE INDEPENDENCE PARTY / KAAPSE ONAFHANKLIKHEIDS PARTY","CAPEXIT.jpg","CAPEXIT","Western Cape","9","CPT - City of Cape Town","9006"
"630","CAPE MUSLIM CONGRESS","CMCCPT.jpg","CMC","Western Cape","9","CPT - City of Cape Town","9006"
"3255","CHRIST KINGDOM PARTY","CKP.jpg","CKP","Western Cape","9","CPT - City of Cape Town","9006"
"499","CONGRESS OF THE PEOPLE","COPE.jpg","COPE","Western Cape","9","CPT - City of Cape Town","9006"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Western Cape","9","CPT - City of Cape Town","9006"
"944","DEMOCRATIC LABOUR PARTY","DLP.jpg","DLP","Western Cape","9","CPT - City of Cape Town","9006"
"1631","DEMOCRATIC PEOPLE'S ALTERNATIVE","D.P.ACPT.jpg","D.P.A","Western Cape","9","CPT - City of Cape Town","9006"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Western Cape","9","CPT - City of Cape Town","9006"
"1790","ECONOMIC LIBERATORS FORUM SOUTH AFRICA","ELF-SA.jpg","ELF-SA","Western Cape","9","CPT - City of Cape Town","9006"
"1730","EKHETHU PEOPLES PARTY","EKHETHU.jpg","EKHETHU","Western Cape","9","CPT - City of Cape Town","9006"
"1354","FREE DEMOCRATS","FREE DEMS.jpg","FREE DEMS","Western Cape","9","CPT - City of Cape Town","9006"
"1368","GOOD","GOOD.jpg","GOOD","Western Cape","9","CPT - City of Cape Town","9006"
"2085","HOME OF INDEPENDENCE","H.O.I..jpg","H.O.I.","Western Cape","9","CPT - City of Cape Town","9006"
"2097","HOPEFUL LEADERS DEMOCRATS","HLD.jpg","HLD","Western Cape","9","CPT - City of Cape Town","9006"
"0","INDEPENDENTS","","IND","Western Cape","9","CPT - City of Cape Town","9006"
"3","INKATHA FREEDOM PARTY","IFP.jpg","IFP","Western Cape","9","CPT - City of Cape Town","9006"
"1843","KHOI ABORIGINAL PARTY","K.A.PDC3.jpg","K.A.P","Western Cape","9","CPT - City of Cape Town","9006"
"1802","LABOUR PARTY OF SOUTH AFRICA","LABOUR.jpg","LABOUR","Western Cape","9","CPT - City of Cape Town","9006"
"1352","LAND PARTY","LAND.jpg","LAND","Western Cape","9","CPT - City of Cape Town","9006"
"31","MINORITY FRONT","MF.jpg","MF","Western Cape","9","CPT - City of Cape Town","9006"
"1492","NATIONAL COLOURED CONGRESS","CCCCPT.jpg","CCC","Western Cape","9","CPT - City of Cape Town","9006"
"591","NATIONAL FREEDOM PARTY","NFP.jpg","NFP","Western Cape","9","CPT - City of Cape Town","9006"
"1968","ONE LOVE ALLIANCE","OLA.jpg","OLA","Western Cape","9","CPT - City of Cape Town","9006"
"1758","OPERATION DUDULA","O.D.jpg","O.D","Western Cape","9","CPT - City of Cape Town","9006"
"1362","ORGANIC HUMANITY MOVEMENT","OHM.jpg","OHM","Western Cape","9","CPT - City of Cape Town","9006"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Western Cape","9","CPT - City of Cape Town","9006"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Western Cape","9","CPT - City of Cape Town","9006"
"1335","PEOPLE'S MOVEMENT FOR CHANGE","PMC.jpg","PMC","Western Cape","9","CPT - City of Cape Town","9006"
"1898","SAKK MILITARY VETERANS PARTY","SAKKMVP.jpg","SAKKMVP","Western Cape","9","CPT - City of Cape Town","9006"
"1863","SERVICE DELIVERY PARTY","SDP.jpg","SDP","Western Cape","9","CPT - City of Cape Town","9006"
"1004","SIZWE UMMAH NATION","SUN.jpg","SUN","Western Cape","9","CPT - City of Cape Town","9006"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Western Cape","9","CPT - City of Cape Town","9006"
"1360","SPECTRUM NATIONAL PARTY","SNP.jpg","SNP","Western Cape","9","CPT - City of Cape Town","9006"
"1765","TRUTH AND SOLIDARITY MOVEMENT","TRUTH.jpg","TRUTH","Western Cape","9","CPT - City of Cape Town","9006"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Western Cape","9","CPT - City of Cape Town","9006"
"1966","UNITED DEMOCRATIC FRONT PARTY","NO_ABBR1966.jpg","NO_ABBR","Western Cape","9","CPT - City of Cape Town","9006"
"6","UNITED DEMOCRATIC MOVEMENT","UDM.jpg","UDM","Western Cape","9","CPT - City of Cape Town","9006"
"1644","UNITED INDEPENDENT MOVEMENT","UIM.jpg","UIM","Western Cape","9","CPT - City of Cape Town","9006"
"1486","UNITED SOUTH AFRICA","USA.jpg","USA","Western Cape","9","CPT - City of Cape Town","9006"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Western Cape","9","CPT - City of Cape Town","9006"
"18","AFRICAN CHRISTIAN DEMOCRATIC PARTY","ACDP.jpg","ACDP","Western Cape","9","WC011 - Matzikama","9902"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Western Cape","9","WC011 - Matzikama","9902"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Western Cape","9","WC011 - Matzikama","9902"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Western Cape","9","WC011 - Matzikama","9902"
"467","CAPE INDEPENDENCE PARTY / KAAPSE ONAFHANKLIKHEIDS PARTY","CAPEXIT.jpg","CAPEXIT","Western Cape","9","WC011 - Matzikama","9902"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Western Cape","9","WC011 - Matzikama","9902"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Western Cape","9","WC011 - Matzikama","9902"
"1368","GOOD","GOOD.jpg","GOOD","Western Cape","9","WC011 - Matzikama","9902"
"0","INDEPENDENTS","","IND","Western Cape","9","WC011 - Matzikama","9902"
"1303","KHOI-SAN HEAVENLY PARTY","KSHPWC011.jpg","KSHP","Western Cape","9","WC011 - Matzikama","9902"
"1492","NATIONAL COLOURED CONGRESS","CCCCPT.jpg","CCC","Western Cape","9","WC011 - Matzikama","9902"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Western Cape","9","WC011 - Matzikama","9902"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Western Cape","9","WC011 - Matzikama","9902"
"1335","PEOPLE'S MOVEMENT FOR CHANGE","PMC.jpg","PMC","Western Cape","9","WC011 - Matzikama","9902"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Western Cape","9","WC011 - Matzikama","9902"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Western Cape","9","WC011 - Matzikama","9902"
"1068","UNITED DEMOCRATS","UD.jpg","UD","Western Cape","9","WC011 - Matzikama","9902"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Western Cape","9","WC011 - Matzikama","9902"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Western Cape","9","WC012 - Cederberg","9903"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Western Cape","9","WC012 - Cederberg","9903"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Western Cape","9","WC012 - Cederberg","9903"
"1754","ALLIANCE OF CITIZENS FOR CHANGE","A.C.C.jpg","A.C.C.","Western Cape","9","WC012 - Cederberg","9903"
"467","CAPE INDEPENDENCE PARTY / KAAPSE ONAFHANKLIKHEIDS PARTY","CAPEXIT.jpg","CAPEXIT","Western Cape","9","WC012 - Cederberg","9903"
"1638","CEDERBERG FIRST RESIDENTS ASSOCIATION","CEWC012.jpg","CE","Western Cape","9","WC012 - Cederberg","9903"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Western Cape","9","WC012 - Cederberg","9903"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Western Cape","9","WC012 - Cederberg","9903"
"0","INDEPENDENTS","","IND","Western Cape","9","WC012 - Cederberg","9903"
"1492","NATIONAL COLOURED CONGRESS","CCCCPT.jpg","CCC","Western Cape","9","WC012 - Cederberg","9903"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Western Cape","9","WC012 - Cederberg","9903"
"1335","PEOPLE'S MOVEMENT FOR CHANGE","PMC.jpg","PMC","Western Cape","9","WC012 - Cederberg","9903"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Western Cape","9","WC012 - Cederberg","9903"
"1360","SPECTRUM NATIONAL PARTY","SNP.jpg","SNP","Western Cape","9","WC012 - Cederberg","9903"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Western Cape","9","WC012 - Cederberg","9903"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Western Cape","9","WC013 - Bergrivier","9904"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Western Cape","9","WC013 - Bergrivier","9904"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Western Cape","9","WC013 - Bergrivier","9904"
"467","CAPE INDEPENDENCE PARTY / KAAPSE ONAFHANKLIKHEIDS PARTY","CAPEXIT.jpg","CAPEXIT","Western Cape","9","WC013 - Bergrivier","9904"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Western Cape","9","WC013 - Bergrivier","9904"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Western Cape","9","WC013 - Bergrivier","9904"
"1368","GOOD","GOOD.jpg","GOOD","Western Cape","9","WC013 - Bergrivier","9904"
"0","INDEPENDENTS","","IND","Western Cape","9","WC013 - Bergrivier","9904"
"1492","NATIONAL COLOURED CONGRESS","CCCCPT.jpg","CCC","Western Cape","9","WC013 - Bergrivier","9904"
"1362","ORGANIC HUMANITY MOVEMENT","OHM.jpg","OHM","Western Cape","9","WC013 - Bergrivier","9904"
"957","PATRIOTIC ALLIANCE","PA.jpg","PA","Western Cape","9","WC013 - Bergrivier","9904"
"1335","PEOPLE'S MOVEMENT FOR CHANGE","PMC.jpg","PMC","Western Cape","9","WC013 - Bergrivier","9904"
"445","SOUTH AFRICAN COMMUNIST PARTY","SACP.jpg","SACP","Western Cape","9","WC013 - Bergrivier","9904"
"1748","UMKHONTO WESIZWE PARTY","MKP.jpg","MKP","Western Cape","9","WC013 - Bergrivier","9904"
"4","VRYHEIDSFRONT PLUS | FREEDOM FRONT PLUS","VF PLUS.jpg","VF PLUS","Western Cape","9","WC013 - Bergrivier","9904"
"7","AFRICAN NATIONAL CONGRESS","ANC.jpg","ANC","Western Cape","9","WC014 - Saldanha Bay","9905"
"1318","AFRICAN TRANSFORMATION MOVEMENT","ATM.jpg","ATM","Western Cape","9","WC014 - Saldanha Bay","9905"
"1909","AFRIKA MAYIBUYE MOVEMENT","MAYIBUYE.jpg","MAYIBUYE","Western Cape","9","WC014 - Saldanha Bay","9905"
"467","CAPE INDEPENDENCE PARTY / KAAPSE ONAFHANKLIKHEIDS PARTY","CAPEXIT.jpg","CAPEXIT","Western Cape","9","WC014 - Saldanha Bay","9905"
"52","DEMOCRATIC ALLIANCE","DA.jpg","DA","Western Cape","9","WC014 - Saldanha Bay","9905"
"945","ECONOMIC FREEDOM FIGHTERS","EFF.jpg","EFF","Western Cape","9","WC014 - Saldanha Bay","9905"
"1368","GOOD","GOOD.jpg","GOOD","Western Cape","9","WC014 - Saldanha Bay","9905"
"0","INDEPENDENTS","","IND","Western Cape","9","WC014 - Saldanha Bay","9905"
"1492","NATIONAL COLOURED CONGRESS","CCCCPT.jpg","CCC","Western Cape","9","WC014 - Saldanha Bay","9905"
"472","NEW DEMOCRATIC PARTY/ NUWE DEMOKRATIESE PARTY","NDP.jpg","NDP","Western Cape","9","WC014 - Saldanha Bay","9905"
"8","PAN AFRICANIST CONGRESS OF AZANIA","PAC.jpg","PAC","Western Cape","9","WC014 - Saldanha Bay","9905"
