"Town","Suburb","Street","Latitude","Longitude","ProvinceID","Province","MunicipalityID","Municipality","WardID","VDNumber","VotingDistrict","VDAddress"
"HAZYVIEW","MAHUSHU","MAHUSHU","-25.11043","31.13875","5","Mpumalanga","5524","MP326 - City of Mbombela","83206025","54740213","HAZYVIEW COMPREHENSIVE SCHOOL","MAHUSHU, MAHUSHU, HAZYVIEW"
"HAZYVIEW","MAJIKA","MAJIKA","-25.09649","31.13279","5","Mpumalanga","5524","MP326 - City of Mbombela","83206025","54740246","ELEPHANT PRIVATE COLLEGE","MAJIKA, MAJIKA, HAZYVIEW"
"NKAMBENI TRADITIONAL COUNCIL","NKAMBENI","HAZY PARK","-25.07888","31.12934","5","Mpumalanga","5524","MP326 - City of Mbombela","83206025","54740279","GRACE UPON GRACE MINISTRIES","NKAMBENI, HAZY PARK, NKAMBENI TRADITIONAL COUNCIL"
"NKAMBENI TRIAL","SHABALALA","573 SHABALA TRUST","-25.05093","31.17861","5","Mpumalanga","5524","MP326 - City of Mbombela","83206025","54740291","SISITASIVE DAY CARE","SHABALALA, 573 SHABALA TRUST, NKAMBENI TRIAL"
"MSOGWABA TRIBAL","CITY OF MBOMBELA","01018 MSOGWABA (NEXT TO KAHLOPHE CHU","-25.4217","31.16109","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790353","AFRICAN GAZA CHURCH","CITY OF MBOMBELA, 01018 MSOGWABA (NEXT TO KAHLOPHE CHU, MSOGWABA TRIBAL"
"MBOMBELA [NELSPRUIT]","MAMELODI (MSOGWABA)","EBUHLENI VILLAGE","-25.409703","31.144856","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790634","MAMINDZA PRIMARY SCHOOL","MAMELODI (MSOGWABA), EBUHLENI VILLAGE, MBOMBELA [NELSPRUIT]"
"MSOGWABA","TEKWANE NORTH","TEKWANE NORTH","-25.43166","31.125557","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790667","TEKWANE NORTH COMMUNITY HALL","TEKWANE NORTH, TEKWANE NORTH, MSOGWABA"
"MSOGWABA","RIVERSIDE MSOGWABA","RIVERSIDE","-25.43583","31.14969","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790814","THE SYNOPTIC REVIVAL CRUSADE CHURCH","RIVERSIDE MSOGWABA, RIVERSIDE, MSOGWABA"
"NELSPRUIT","MSOGWABA","MSOGWABA","-25.42537","31.14775","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790881","HILLARIA MTHETHWA SECONDARY SCHOOL","MSOGWABA, MSOGWABA, NELSPRUIT"
"MSOGWABA","TEKWANE NORTH","PHASE 1","-25.43963","31.13696","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790926","SIFUNALWATI DAY CARE CENTRE","TEKWANE NORTH, PHASE 1, MSOGWABA"
"MBOMBELA","NOMZAMO","NOMZAMO VILLAGE","-25.46443","31.12292","5","Mpumalanga","5524","MP326 - City of Mbombela","83206026","54790937","EMMANUEL ASSEMBLY CHURCH","NOMZAMO, NOMZAMO VILLAGE, MBOMBELA"
"NELSPRUIT","MATSULU","857B STAND NO 857B","-25.509643","31.323684","5","Mpumalanga","5524","MP326 - City of Mbombela","83206027","54790162","SUKUMANI PRIMARY SCHOOL","MATSULU, 857B STAND NO 857B, NELSPRUIT"
"NELSPRUIT","MATSULU B","1286B STAND NO 1286B","-25.501235","31.329047","5","Mpumalanga","5524","MP326 - City of Mbombela","83206027","54790173","SEHLULILE PRIMARY SCHOOL","MATSULU B, 1286B STAND NO 1286B, NELSPRUIT"
"MATSULU","MATSULU B","4521 MATSULU B","-25.50665","31.31282","5","Mpumalanga","5524","MP326 - City of Mbombela","83206027","54790555","BACK TO GOD WORSHIP CENTRE","MATSULU B, 4521 MATSULU B, MATSULU"
"MBOMBELA [NELSPRUIT]","MBOMBELA [NELSPRUIT]","","-25.506744","31.328906","5","Mpumalanga","5524","MP326 - City of Mbombela","83206027","54790566","MATSULU 'B' COMMUNITY CENTRE","MBOMBELA [NELSPRUIT], , MBOMBELA [NELSPRUIT]"
"MATSULU","NELSPRUIT","MATSULU","-25.53049","31.31234","5","Mpumalanga","5524","MP326 - City of Mbombela","83206027","54790577","SIBONGILE PRIMARY SCHOOL","NELSPRUIT, MATSULU, MATSULU"
"MATSULU","MATSULU B","1576 UKHOZI STREET","-25.49782","31.322361","5","Mpumalanga","5524","MP326 - City of Mbombela","83206027","54790959","TIKHONTELE SECONDARY SCHOOL - MATSULU B","MATSULU B, 1576 UKHOZI STREET, MATSULU"
"NELSPRUIT","MATSULU","MATSULU","-25.50328","31.34928","5","Mpumalanga","5524","MP326 - City of Mbombela","83206028","54790139","FUNINDLELA PRIMARY SCHOOL","MATSULU, MATSULU, NELSPRUIT"
"NELSPRUIT","MATSULU","STAND NO 671A","-25.513938","31.340052","5","Mpumalanga","5524","MP326 - City of Mbombela","83206028","54790140","TAKHALENI PRIMARY SCHOOL","MATSULU, STAND NO 671A, NELSPRUIT"
"MBOMBELA [NELSPRUIT]","MATSULU","MATSULU","-25.505562","31.340668","5","Mpumalanga","5524","MP326 - City of Mbombela","83206028","54790544","SIBUSISWE HIGH SCHOOL","MATSULU, MATSULU, MBOMBELA [NELSPRUIT]"
"NELSPRUIT","MATSULU","MATSULU","-25.50476","31.35171","5","Mpumalanga","5524","MP326 - City of Mbombela","83206028","54790690","MASITAKHE HIGH SCHOOL","MATSULU, MATSULU, NELSPRUIT"
"MBOMBELA (NELSPRUIT)","PIENAAR TRUST","91 MSOGWABA","-25.405476","31.173161","5","Mpumalanga","5524","MP326 - City of Mbombela","83206029","54790218","SOMCUBA PRIMARY SCHOOL","PIENAAR TRUST, 91 MSOGWABA, MBOMBELA (NELSPRUIT)"
"NELSPRUIT","MSOGWABA","MSOGWABA","-25.42205","31.17433","5","Mpumalanga","5524","MP326 - City of Mbombela","83206029","54790386","FAITH ASSEMBLY CHURCH","MSOGWABA, MSOGWABA, NELSPRUIT"
"MBOMBELA [NELSPRUIT]","MSOGWABA","SHISHILA","-25.422986","31.179071","5","Mpumalanga","5524","MP326 - City of Mbombela","83206029","54790588","SHISHILA PRIMARY SCHOOL","MSOGWABA, SHISHILA, MBOMBELA [NELSPRUIT]"
"NELSPRUIT","MSOGWABA","MKHIWENI","-25.43051","31.18114","5","Mpumalanga","5524","MP326 - City of Mbombela","83206029","54790724","MKHIWENI ST. JOHNS CHURCH","MSOGWABA, MKHIWENI, NELSPRUIT"
"NELSPRUIT","DAANTJIE TRUST","GEDLEMBANE, PINAAR","-25.40194","31.16568","5","Mpumalanga","5524","MP326 - City of Mbombela","83206029","54790869","GEDLEMBANE HIGH SCHOOL","DAANTJIE TRUST, GEDLEMBANE, PINAAR, NELSPRUIT"
"WHITE RIVER","WHITE RIVER CENTRAL","MGIYENI STREET","-25.3286","31.01799","5","Mpumalanga","5524","MP326 - City of Mbombela","83206030","54830011","WHITE RIVER TOWN HALL","WHITE RIVER CENTRAL, MGIYENI STREET, WHITE RIVER"
"WHITE RIVER","MBOMBELA","WHITE RIVER","-25.32646","31.01177","5","Mpumalanga","5524","MP326 - City of Mbombela","83206030","54830022","ROB FERREIRA HIGH SCHOOL","MBOMBELA, WHITE RIVER, WHITE RIVER"
"MBOMBELA [NELSPRUIT]","WHITE RIVER","WHITE RIVER","-25.324375","31.021838","5","Mpumalanga","5524","MP326 - City of Mbombela","83206030","54830099","APOSTOLIC FAITH MISSION CHURCH","WHITE RIVER, WHITE RIVER, MBOMBELA [NELSPRUIT]"
"MBOMBELA","WHITE RIVER","WHITE RIVER","-25.336","31.01252","5","Mpumalanga","5524","MP326 - City of Mbombela","83206030","54830112","MBOMBELA PUBLIC SAFETY ","WHITE RIVER, WHITE RIVER, MBOMBELA"
"WHITE RIVER / NSIKAZI","GUTSHWA-KOP","MTHAYIZA","-25.314712","31.161045","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54910212","MTHAYIZA PRIMARY SCHOOL","GUTSHWA-KOP, MTHAYIZA, WHITE RIVER / NSIKAZI"
"WHITE RIVER / NSIKAZI","NKOHLAKALO","NKOHLAKALO MAIN ROAD","-25.331983","31.149533","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54910234","MAPHAKAMA PRIMARY SCHOOL","NKOHLAKALO, NKOHLAKALO MAIN ROAD, WHITE RIVER / NSIKAZI"
"KABOKWENI","BHUGA TRUST","BHUGA","-25.315362","31.154388","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54910245","SIBHULO SECONDARY SCHOOL","BHUGA TRUST, BHUGA, KABOKWENI"
"NELSPRUIT","KABOKWENI","GUTSHWA, JULUKA","-25.30686","31.15274","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54910256","CHRISTIAN APOSTOLIC CHURCH IN ZION CITY","KABOKWENI, GUTSHWA, JULUKA, NELSPRUIT"
"WHITE RIVER / NSIKAZI","GUTSHWA","MAKHALELA","-25.310444","31.145277","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54910278","MAKHAHLELA PRIMARY SCHOOL","GUTSHWA, MAKHALELA, WHITE RIVER / NSIKAZI"
"KABOKWENI","BHUGA","HALFWAY ALLIENCA","-25.325365","31.154429","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54910728","ALLIANCE CHURCH","BHUGA, HALFWAY ALLIENCA, KABOKWENI"
"NELSPRUIT","KABOKWENI","NKOHLAKALO","-25.33023","31.14344","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54911099","NKOHLAKALO HOUSE OF FAITH CHURCH","KABOKWENI, NKOHLAKALO, NELSPRUIT"
"NELSPRUIT","KABOKWENI","GUTSHWA TRUST","-25.29634","31.14334","5","Mpumalanga","5524","MP326 - City of Mbombela","83206031","54911101","ZIKODZE SECONDARY SCHOOL","KABOKWENI, GUTSHWA TRUST, NELSPRUIT"
"KABOKWENI","KABOKWENI","KABOKWENI","-25.349696","31.113381","5","Mpumalanga","5524","MP326 - City of Mbombela","83206032","54830033","KABOKWENI MUNICIPAL WORKSHOP","KABOKWENI, KABOKWENI, KABOKWENI"
"WHITE RIVER","KABOKWENI","DWALENI TRUST","-25.361944","31.099602","5","Mpumalanga","5524","MP326 - City of Mbombela","83206032","54830044","DWALENI PRIMARY SCHOOL","KABOKWENI, DWALENI TRUST, WHITE RIVER"
"WHITE RIVER","KABOKWENI","1 KABOKWENI MAIN ROAD","-25.345538","31.120991","5","Mpumalanga","5524","MP326 - City of Mbombela","83206032","54830077","THEMBA HOSPITAL CHURCH","KABOKWENI, 1 KABOKWENI MAIN ROAD, WHITE RIVER"
"KABOKWENI","KABOKWENI","TEKA TAKHO","-25.34481","31.11319","5","Mpumalanga","5524","MP326 - City of Mbombela","83206032","54830145","TEKA TAKHO CHURCH ON THE HILL","KABOKWENI, TEKA TAKHO, KABOKWENI"
"KABOKWENI","KABOKWENI","1 KABOKWENI","-25.329027","31.138565","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54830055","KABOKWENI METHODIST CHURCH","KABOKWENI, 1 KABOKWENI, KABOKWENI"
"WHITE RIVER","KABOKWENI","1 KABOKWENI STREET","-25.343749","31.129977","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54830066","KABOKWENI COMMUNITY HALL","KABOKWENI, 1 KABOKWENI STREET, WHITE RIVER"
"NELSPRUIT","KABOKWENI","NGODINI TRUST","-25.34181","31.13133","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54830101","KHUTSALANI HIGH SCHOOL","KABOKWENI, NGODINI TRUST, NELSPRUIT"
"KABOKWENI","GUTSHWA","GUTSHWA","-25.31624","31.14378","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54830134","GUTSHWA PRIMARY SCHOOL","GUTSHWA, GUTSHWA, KABOKWENI"
"NELSPRUIT","KABOKWENI","KABOKWENI","-25.34949","31.1317","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54830156","VULINDLELA SECONDARY SCHOOL","KABOKWENI, KABOKWENI, NELSPRUIT"
"KABOKWENI","KABOKWENI","KABOKWENI","-25.32415","31.13895","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54830167","FAITH ASSEMBLY CHURCH OF SA","KABOKWENI, KABOKWENI, KABOKWENI"
"NELSPRUIT","KABOKWENI","NKOHLAKALO","-25.33664","31.14392","5","Mpumalanga","5524","MP326 - City of Mbombela","83206033","54910829","NKOHLAKALO FAITH ASSEMBLY CHURCH","KABOKWENI, NKOHLAKALO, NELSPRUIT"
"MBOMBELA","MALEKUTU VILLAGE","54B MALEKUTU","-25.265339","31.199835","5","Mpumalanga","5524","MP326 - City of Mbombela","83206034","54910380","MABUZA HOME IMPROVERS","MALEKUTU VILLAGE, 54B MALEKUTU, MBOMBELA"
"WHITE RIVER / NSIKAZI","CHWENI","CHWENI","-25.234728","31.148824","5","Mpumalanga","5524","MP326 - City of Mbombela","83206034","54910403","CHWENI PRIMARY SCHOOL","CHWENI, CHWENI, WHITE RIVER / NSIKAZI"
"WHITE RIVER / NSIKAZI","MAKOKO","MAKOKO","-25.2243","31.222258","5","Mpumalanga","5524","MP326 - City of Mbombela","83206034","54910414","LIVELETHU PRIMARY SCHOOL","MAKOKO, MAKOKO, WHITE RIVER / NSIKAZI"
"WHITE RIVER / NSIKAZI","PHAMENI TRUST","PHAMENI","-25.213908","31.192052","5","Mpumalanga","5524","MP326 - City of Mbombela","83206034","54910425","KUSILE PRIMARY SCHOOL","PHAMENI TRUST, PHAMENI, WHITE RIVER / NSIKAZI"
"NSIKAZI","CHWENI TRUST","CHWENI TRUST","-25.23855","31.14946","5","Mpumalanga","5524","MP326 - City of Mbombela","83206034","54910852","UNITING REFORMED CHURCH IN SOUTH AFRICA(DUTCH)","CHWENI TRUST, CHWENI TRUST, NSIKAZI"
"HAZYVIEW","MAKOKO","MAKOKO TRUST","-25.23193","31.21307","5","Mpumalanga","5524","MP326 - City of Mbombela","83206034","54911156","MAKOKO PRIMARY SCHOOL","MAKOKO, MAKOKO TRUST, HAZYVIEW"
"KABOKWENI","THEMBISA TRUST","1 ERMELO TRUST","-25.348426","31.136569","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910188","MLILO PRIMARY SCHOOL","THEMBISA TRUST, 1 ERMELO TRUST, KABOKWENI"
"WHITE RIVER / NSIKAZI","KABOKWENI","NKOHLAKALO","-25.335879","31.148472","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910223","MPOPOLI PRIMARY SCHOOL","KABOKWENI, NKOHLAKALO, WHITE RIVER / NSIKAZI"
"WHITE RIVER / NSIKAZI","SIFUNINDLELA TRUST","SIFUNINDLELA","-25.309294","31.16749","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910267","SIFUNINDLELA PRIMARY SCHOOL","SIFUNINDLELA TRUST, SIFUNINDLELA, WHITE RIVER / NSIKAZI"
"MBOMBELA (NELSPRUIT)","MVANGATINI TRUST","MVANGATINI","-25.32002","31.218182","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910683","MVANGATINI PRIMARY SCHOOL","MVANGATINI TRUST, MVANGATINI, MBOMBELA (NELSPRUIT)"
"WHITE RIVER","BHUGA TRUST","NKOHLAKALO","-25.325687","31.158819","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910739","EMOUSE CHURCH","BHUGA TRUST, NKOHLAKALO, WHITE RIVER"
"WHITE RIVER","KABOKWENI","SIFUNINDLELA","-25.31337","31.16904","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910942","ASSEMBLIES OF CHRIST","KABOKWENI, SIFUNINDLELA, WHITE RIVER"
"NELSPRUIT","KABOKWENI","1 THULANE TRUST","-25.32056","31.17926","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54910953","SILIGANE SECONDARY SCHOOL","KABOKWENI, 1 THULANE TRUST, NELSPRUIT"
"NELSPRUIT","THEMBISA TRUST","MANGO ROAD","-25.34441","31.14023","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54911123","SITIMISELE HOME BASED CARE","THEMBISA TRUST, MANGO ROAD, NELSPRUIT"
"KHUMALO TRIBAL","KABOKWENI","SIFUNINDLELA","-25.30518","31.17154","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54911134","WITH GOD WE CONQUER MINISTRY","KABOKWENI, SIFUNINDLELA, KHUMALO TRIBAL"
"KHUMALO TRIBAL","MBOMBELA","BUYELANI TRUST","-25.3179","31.2359","5","Mpumalanga","5524","MP326 - City of Mbombela","83206035","54911202","INDEPENDENT BAPTIST  CHURCH","MBOMBELA, BUYELANI TRUST, KHUMALO TRIBAL"
"MBOMBELA (NELSPRUIT)","ZWELISHA","1 CHAKAZA STREET","-25.3841","31.16182","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54790050","CHAKAZA PRIMARY SCHOOL","ZWELISHA, 1 CHAKAZA STREET, MBOMBELA (NELSPRUIT)"
"NESLPRUIT","KABOKWENI","ZWELISHA","-25.391317","31.156549","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54790678","SABANE HIGH SCHOOL","KABOKWENI, ZWELISHA, NESLPRUIT"
"MBOMBELA (NELSPRUIT)","NEWSKOM","NEWSKOM","-25.378788","31.153699","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54910065","MTHOMBO HIGH SCHOOL","NEWSKOM, NEWSKOM, MBOMBELA (NELSPRUIT)"
"NELSPRUIT","KABOKWENI","NEWSKOM (MAGAGANE)","-25.38116","31.14795","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54910751","BAPTIST CHURCH","KABOKWENI, NEWSKOM (MAGAGANE), NELSPRUIT"
"NELSPRUIT","KABOKWENI","NEWSKOM","-25.39311","31.14889","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54910841","FAITH ASSEMBLY CHURCH","KABOKWENI, NEWSKOM, NELSPRUIT"
"NELSPRUIT","KABOKWENI","NEWSKOM","-25.37549","31.14871","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54910931","THE POWER OF GOD APOSTOLIC CHURCH","KABOKWENI, NEWSKOM, NELSPRUIT"
"NELSPRUIT","NEWSKOM","NEWSKOM","-25.3871","31.15119","5","Mpumalanga","5524","MP326 - City of Mbombela","83206036","54911145","BONGAMLAMBO PRIMARY SCHOOL","NEWSKOM, NEWSKOM, NELSPRUIT"
"WHITE RIVER / NSIKAZI","KHUMBULA","1 KHUMBULA","-25.283647","31.172705","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54910368","KHUMBULA HIGH SCHOOL HALL","KHUMBULA, 1 KHUMBULA, WHITE RIVER / NSIKAZI"
"WHITE RIVER / NSIKAZI","MALEKUTU","1 MALEKUTU","-25.27992","31.197783","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54910379","MALEKUTU PRIMARY SCHOOL","MALEKUTU, 1 MALEKUTU, WHITE RIVER / NSIKAZI"
"WHITE RIVER / NSIKAZI","MJEJANE","MDLANKOMO","-25.276627","31.235672","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54910627","IMPUMELELO COMBINED SCHOOL","MJEJANE, MDLANKOMO, WHITE RIVER / NSIKAZI"
"NELSPRUIT","NSIKAZI","KHUMBULA","-25.29124","31.16785","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54910830","PENTECOST JERUSALEM CHURCH","NSIKAZI, KHUMBULA, NELSPRUIT"
"MBOMBELA [NELSPRUIT]","MBOMBELA [NELSPRUIT]","","-25.28506","31.19234","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54910863","MULTIPURPOSE CENTRE","MBOMBELA [NELSPRUIT], , MBOMBELA [NELSPRUIT]"
"NELSPRUIT","NSIKAZI","KHUMBULA","-25.28529","31.17704","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54911112","LIVING WORD ASSEMBLY OF GOD CHURCH","NSIKAZI, KHUMBULA, NELSPRUIT"
"KHUMALO TRIBAL","MBOMBELA","PHONDWENI TRUST","-25.26473","31.17329","5","Mpumalanga","5524","MP326 - City of Mbombela","83206037","54911213","YAHWE  CHRISTIAN CHURCH","MBOMBELA, PHONDWENI TRUST, KHUMALO TRIBAL"
"NELSPRUIT","KABOKWENI","2886 KABOKWENI","-25.32795","31.104368","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54830088","PHATHWA SECONDARY SCHOOL","KABOKWENI, 2886 KABOKWENI, NELSPRUIT"
"KABOKWENI","EMBONISWENI","EMBONISWENI","-25.31085","31.10178","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54830178","EVANGELICAL LUTHERAN CHURCH","EMBONISWENI, EMBONISWENI, KABOKWENI"
"NELSPRUIT","KARINO","108 KARINO","-25.436983","31.099186","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54870228","CHRIST CENTRE INTERNATIONAL","KARINO, 108 KARINO, NELSPRUIT"
"NELSPRUIT","KIAAT RIDGE","KIAAT RIDGE","-25.40788","30.98141","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54870318","KIAAT RIDGE PRE-SCHOOL","KIAAT RIDGE, KIAAT RIDGE, NELSPRUIT"
"WHITE RIVER","HILLSVIEW","HILLSVIEW","-25.307803","31.0518","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54910054","HILLSVIEW COMMUNITY HALL","HILLSVIEW, HILLSVIEW, WHITE RIVER"
"WHITE RIVER","PRIMKOP","AIRPORT ROAD (KMIA)","-25.385946","31.072623","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54910537","PRIMKOP DAM LAPA","PRIMKOP, AIRPORT ROAD (KMIA), WHITE RIVER"
"WHITE RIVER","VERGENOEGD","VERGENOEGD FARM","-25.36705","31.01443","5","Mpumalanga","5524","MP326 - City of Mbombela","83206038","54910717","VERGENOEGD COVENANT FESTIVAL SITE","VERGENOEGD, VERGENOEGD FARM, WHITE RIVER"
"HAZYVIEW","NYONGANI TRUST","HAZYVIEW","-25.05385","31.1907","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54740066","IFALETU PRIMARY SCHOOL","NYONGANI TRUST, HAZYVIEW, HAZYVIEW"
"HAZYVIEW","NUMBI","","-25.127291","31.164458","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54740099","GEORGE MHUALE PRIMARY SCHOOL","NUMBI, , HAZYVIEW"
"HAZYVIEW","NYONGANE","NYONGANE","-25.0454","31.19786","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54740134","SUCCESS EDUCARE CENTRE","NYONGANE, NYONGANE, HAZYVIEW"
"HAZYVIEW","NUMBI TRUST","NUMBI TRUST","-25.13553","31.16297","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54740257","SIVIKELEKILE PRE-SCHOOL","NUMBI TRUST, NUMBI TRUST, HAZYVIEW"
"HAZYVIEW","NYONGANE TRUST","NYONGANE TRUST","-25.06465","31.1878","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54740268","GOODHOPE EDUCARE CENTRE","NYONGANE TRUST, NYONGANE TRUST, HAZYVIEW"
"SKUKUZA","KRUGER PARK","PRETORIUSKOP","-25.17008","31.26812","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54910582","MOBILE VOTING STATION (PRETORIUSKOP)","KRUGER PARK, PRETORIUSKOP, SKUKUZA"
"LOWVELD","SKUKUZA","KRUGER PARK","-24.99588","31.59204","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54910593","SKUKUZA REST CAMP","SKUKUZA, KRUGER PARK, LOWVELD"
"HAZYVIEW","SALUBINDZA","SALUBINDZA","-25.15086","31.15896","5","Mpumalanga","5524","MP326 - City of Mbombela","83206039","54910784","ARISE EDUCARE PROJECT","SALUBINDZA, SALUBINDZA, HAZYVIEW"
"NELSPRUIT","MSOGWABA","144 MBOKODO STREET","-25.41765","31.165933","5","Mpumalanga","5524","MP326 - City of Mbombela","83206040","54790397","MBOKODO PRIMARY SCHOOL (MSOGWABA)","MSOGWABA, 144 MBOKODO STREET, NELSPRUIT"
"NELSPRUIT","MSOGWABA","MSOGWABA STREET","-25.407256","31.155452","5","Mpumalanga","5524","MP326 - City of Mbombela","83206040","54790410","VUKASAMBE PRIMARY SCHOOL","MSOGWABA, MSOGWABA STREET, NELSPRUIT"
"NELSPRUIT","MSOGWABA","LIHAWU","-25.405348","31.147137","5","Mpumalanga","5524","MP326 - City of Mbombela","83206040","54790465","LIHAWU SECONDARY SCHOOL","MSOGWABA, LIHAWU, NELSPRUIT"
"NELSPRUIT","PIENAAR","MSOGWABA TRUST","-25.41549","31.16858","5","Mpumalanga","5524","MP326 - City of Mbombela","83206040","54790735","SINDZAWONYE PRIMARY SCHOOL","PIENAAR, MSOGWABA TRUST, NELSPRUIT"
"MBOMBELA","MSOGWABA","VUKASAMBE","-25.41289","31.15502","5","Mpumalanga","5524","MP326 - City of Mbombela","83206040","54790791","VUKASAMBE ALLIANCE CHURCH","MSOGWABA, VUKASAMBE, MBOMBELA"
"MSEGWABA TRIBAL","MBOMBELA","LIHAWU TRUST","-25.40839","31.12835","5","Mpumalanga","5524","MP326 - City of Mbombela","83206040","54790948","HOLY GHOST POWER CHURCH","MBOMBELA, LIHAWU TRUST, MSEGWABA TRIBAL"
"BARBERTON","EMJINDINI","4091 EXTENSION 10 PHASE 2","-25.771654","31.015653","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54720086","SIKHUTSELE PRIMARY SCHOOL","EMJINDINI, 4091 EXTENSION 10 PHASE 2, BARBERTON"
"BARBERTON","EXTENSION 14","EXTENSION 14","-25.78188","31.01649","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54720121","UMJINDI E.C.D CENTRE","EXTENSION 14, EXTENSION 14, BARBERTON"
"BARBERTON","BARBERTON","NELSHOOGTE PLANTATION","-25.831201","30.820306","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54840045","NELSHOOGTE VILLAGE HALL","BARBERTON, NELSHOOGTE PLANTATION, BARBERTON"
"BARBERTON","BARBERTON","MONTROSE PLANTATION","-25.876342","30.911066","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54840056","MONTROSE PLANTATION WORKSHOP","BARBERTON, MONTROSE PLANTATION, BARBERTON"
"BARBERTON","EMJINDINI TRUST","KAMADAKWA NDLOVU","-25.81037","30.96746","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54840113","ALLIANCE CHURCH ","EMJINDINI TRUST, KAMADAKWA NDLOVU, BARBERTON"
"BARBERTON","EMJINDINI TRUST","KRUGER ROAD","-25.79061","30.94182","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54840157","CHIEF FUNWAKO SECONDARY SCHOOL","EMJINDINI TRUST, KRUGER ROAD, BARBERTON"
"EMJINDINI TRUST","BARBERTON","MOODIES","-25.79294","30.93154","5","Mpumalanga","5524","MP326 - City of Mbombela","83206041","54840225","MOODIES PRIMARY SCHOOL..","BARBERTON, MOODIES, EMJINDINI TRUST"
"BARBERTON","BARBERTON","C/O GENERAL & DE VILLIERS","-25.79011","31.052247","5","Mpumalanga","5524","MP326 - City of Mbombela","83206042","54720019","TOWN HALL","BARBERTON, C/O GENERAL & DE VILLIERS, BARBERTON"
"EMJINDINI","BARBERTON","SHONGWE STREET","-25.77485","31.03115","5","Mpumalanga","5524","MP326 - City of Mbombela","83206042","54720020","EMJINDINI SECONDARY SCHOOL","BARBERTON, SHONGWE STREET, EMJINDINI"
